1OK2 long: 35.0986 lat: 97.4697 dist: 75.1848
TE26 long: 28.7836 lat: 98.3192 dist: 75.4075
76OK long: 35.2847 lat: 97.6169 dist: 75.4911
28TE long: 29.2683 lat: 98.3369 dist: 75.5269
4OK4 long: 35.2875 lat: 97.6642 dist: 75.536
OK23 long: 34.1983 lat: 97.2311 dist: 75.5675
OK24 long: 34.2061 lat: 97.2311 dist: 75.6533
RKP long: 28.0867 lat: 97.0447 dist: 75.7196
RCK long: 30.6317 lat: 96.9897 dist: 75.8993
1K4 long: 35.155 lat: 97.4703 dist: 75.9567
5OK4 long: 35.1169 lat: 97.4506 dist: 76.0078
53OK long: 35.2436 lat: 97.7639 dist: 76.085
7TE2 long: 27.1059 lat: 98.2058 dist: 76.1302
TE55 long: 33.4217 lat: 98.1906 dist: 76.152
EBG long: 26.4417 lat: 98.1222 dist: 76.2275
4TA1 long: 33.3028 lat: 97.1114 dist: 76.3648
3O3 long: 34.9833 lat: 97.3828 dist: 76.6824
GYB long: 30.1692 lat: 96.98 dist: 76.7253
DZB long: 30.5269 lat: 98.3589 dist: 76.7751
1XA6 long: 33.4736 lat: 97.1225 dist: 76.8503
TS02 long: 33.1194 lat: 98.2306 dist: 76.8542
T40 long: 33.8989 lat: 97.1706 dist: 76.8738
46XS long: 33.3111 lat: 97.1044 dist: 77.0551
XA84 long: 33.4769 lat: 97.1194 dist: 77.1462
OKC long: 35.3931 lat: 97.6008 dist: 77.1653
OUN long: 35.2456 lat: 97.4722 dist: 77.174
TX41 long: 30.0914 lat: 98.3647 dist: 77.2636
6XS8 long: 33.34 lat: 97.1031 dist: 77.4096
6OK2 long: 35.0628 lat: 97.8953 dist: 77.4409
OK62 long: 34.2486 lat: 97.2092 dist: 77.6396
5TX6 long: 33.0167 lat: 97.0725 dist: 77.6678
GPM long: 32.6989 lat: 97.0469 dist: 77.9115
TA57 long: 31.6239 lat: 96.9925 dist: 78.0116
TE81 long: 33.3097 lat: 97.0928 dist: 78.0795
32TE long: 30.5894 lat: 98.3703 dist: 78.1101
XS95 long: 29.6769 lat: 96.9706 dist: 78.1138
TE75 long: 30.4125 lat: 96.9667 dist: 78.2642
5TX4 long: 33.0333 lat: 97.0669 dist: 78.3149
T35 long: 30.8794 lat: 96.9711 dist: 78.3165
3TA5 long: 30.1225 lat: 98.3747 dist: 78.367
9F0 long: 32.0683 lat: 98.3253 dist: 78.4121
71TE long: 30.3781 lat: 98.3761 dist: 78.5664
XA15 long: 31.4269 lat: 96.9797 dist: 78.7171
OK31 long: 33.7786 lat: 97.1314 dist: 78.853
74OK long: 33.95 lat: 97.1503 dist: 78.9662
34TE long: 32.2322 lat: 97.0086 dist: 79.0245
24XA long: 29.3208 lat: 98.3703 dist: 79.0382
1TE7 long: 29.1211 lat: 98.3656 dist: 79.1149
PWA long: 35.5342 lat: 97.6469 dist: 79.1422
86TX long: 29.7372 lat: 98.3789 dist: 79.1443
84TX long: 30.7414 lat: 98.3786 dist: 79.248
6TE1 long: 26.3614 lat: 98.1525 dist: 79.4696
3XS0 long: 33.2683 lat: 97.0711 dist: 79.7115
15TX long: 32.3042 lat: 98.3253 dist: 79.8308
2TA8 long: 26.8584 lat: 98.2219 dist: 79.9485
O14 long: 34.8908 lat: 97.9983 dist: 79.965
DFW long: 32.8969 lat: 97.0381 dist: 80.0848
6XS9 long: 29.2961 lat: 98.3794 dist: 80.1023
3T5 long: 29.9081 lat: 96.95 dist: 80.1625
